DOI,TokensTitulo,TokensAbstract,Autores,Fecha,Seccion
10.48550./arXiv.2503.10704,"['error', 'analysis', 'auto', 'regressive', 'video', 'diffusion', 'model', 'unified', 'framework']","['variety', 'auto', 'regressive', 'video', 'diffusion', 'model', 'arvdm', 'have', 'achieve', 'remarkable', 'success', 'generate', 'realistic', 'long', 'form', 'video', 'however', 'theoretical', 'analysis', 'model', 'remain', 'scant', 'work', 'develop', 'theoretical', 'underpinning', 'model', 'use', 'insight', 'to', 'improve', 'performance', 'exist', 'model', 'first', 'develop', 'meta', 'arvdm', 'unified', 'framework', 'arvdms', 'subsume', 'most', 'exist', 'method', 'use', 'meta', 'arvdm', 'analyze', 'kl', 'divergence', 'video', 'generate', 'meta', 'arvdm', 'true', 'video', 'analysis', 'uncover', 'two', 'important', 'phenomena', 'inherent', 'to', 'arvdm', 'error', 'accumulation', 'memory', 'bottleneck', 'derive', 'information', 'theoretic', 'impossibility', 'result', 'show', 'memory', 'bottleneck', 'phenomenon', 'can', 'not', 'be', 'avoid', 'to', 'mitigate', 'memory', 'bottleneck', 'design', 'various', 'network', 'structure', 'to', 'explicitly', 'use', 'more', 'past', 'frame', 'also', 'achieve', 'significantly', 'improve', 'trade', 'off', 'mitigation', 'memory', 'bottleneck', 'inference', 'efficiency', 'compress', 'frame', 'experimental', 'result', 'dmlab', 'minecraft', 'validate', 'efficacy', 'method', 'experiment', 'also', 'demonstrate', 'pareto', 'frontier', 'error', 'accumulation', 'memory', 'bottleneck', 'different', 'method']","Jing Wang, Fengzhuo Zhang, Xiaoli Li, Vincent Y. F. Tan, Tianyu Pang, Chao Du, Aixin Sun, Zhuoran Yang",12/03/2025,Vision&Patrones
10.48550./arXiv.2503.10701,"['video', 'individual', 'counting', 'move', 'drone']","['video', 'individual', 'counting', 'vic', 'have', 'receive', 'increase', 'attention', 'recently', 'importance', 'intelligent', 'video', 'surveillance', 'exist', 'work', 'be', 'limit', 'two', 'aspect', 'dataset', 'method', 'previous', 'crowd', 'count', 'dataset', 'be', 'capture', 'fix', 'rarely', 'move', 'camera', 'relatively', 'sparse', 'individual', 'restrict', 'evaluation', 'highly', 'varying', 'view', 'time', 'crowded', 'scene', 'vic', 'method', 'have', 'be', 'propose', 'base', 'localization', 'then', 'association', 'localization', 'then', 'classification', 'may', 'not', 'perform', 'well', 'difficulty', 'accurate', 'localization', 'crowded', 'small', 'target', 'challenge', 'scenario', 'to', 'address', 'issue', 'collect', 'movingdronecrowd', 'dataset', 'propose', 'density', 'map', 'base', 'vic', 'method', 'different', 'exist', 'dataset', 'dataset', 'consist', 'video', 'capture', 'fast', 'move', 'drone', 'crowded', 'scene', 'diverse', 'illumination', 'shoot', 'height', 'angle', 'other', 'localize', 'individual', 'propose', 'depth', 'wise', 'cross', 'frame', 'attention', 'dcfa', 'module', 'directly', 'estimate', 'inflow', 'outflow', 'density', 'map', 'learn', 'share', 'density', 'map', 'consecutive', 'frame', 'inflow', 'density', 'map', 'frame', 'be', 'sum', 'to', 'obtain', 'number', 'unique', 'pedestrian', 'video', 'experiment', 'dataset', 'publicly', 'available', 'one', 'show', 'superiority', 'method', 'state', 'art', 'vic', 'highly', 'dynamic', 'complex', 'crowded', 'scene', 'dataset', 'code', 'will', 'be', 'release', 'publicly']","Yaowu Fan, Jia Wan, Tao Han, Antoni B. Chan, Andy J. Ma",12/03/2025,Vision&Patrones
10.48550./arXiv.2503.10700,"['ta', 'textually', 'assist', 'video', 'audio', 'generation']","['artificial', 'intelligence', 'generate', 'content', 'aigc', 'continue', 'to', 'evolve', 'video', 'audio', 'generation', 'have', 'emerge', 'key', 'area', 'promising', 'application', 'multimedia', 'editing', 'augment', 'reality', 'automate', 'content', 'creation', 'transformer', 'diffusion', 'model', 'have', 'advance', 'audio', 'generation', 'significant', 'challenge', 'persist', 'extract', 'precise', 'semantic', 'information', 'video', 'current', 'model', 'often', 'lose', 'sequential', 'context', 'rely', 'solely', 'frame', 'base', 'feature', 'to', 'address', 'present', 'ta', 'method', 'integrate', 'language', 'audio', 'video', 'feature', 'to', 'improve', 'semantic', 'representation', 'latent', 'space', 'incorporate', 'large', 'language', 'model', 'enhanced', 'video', 'comprehension', 'approach', 'leverage', 'text', 'guidance', 'to', 'enrich', 'semantic', 'expression', 'diffusion', 'model', 'base', 'system', 'utilize', 'automate', 'text', 'modulation', 'to', 'enhance', 'inference', 'quality', 'efficiency', 'provide', 'personalize', 'control', 'text', 'guide', 'interface', 'integration', 'enhance', 'semantic', 'expression', 'ensure', 'temporal', 'alignment', 'lead', 'more', 'accurate', 'coherent', 'video', 'audio', 'generation']","Yuhuan You, Xihong Wu, Tianshu Qu",12/03/2025,Vision&Patrones
10.48550./arXiv.2503.10699,"['test', 'time', 'discovery', 'hash', 'memory']","['introduce', 'test', 'time', 'discovery', 'ttd', 'novel', 'task', 'address', 'class', 'shift', 'testing', 'require', 'model', 'to', 'simultaneously', 'identify', 'emerge', 'category', 'preserve', 'previously', 'learn', 'one', 'key', 'challenge', 'ttd', 'be', 'distinguish', 'newly', 'discover', 'class', 'already', 'identify', 'to', 'address', 'propose', 'training', 'free', 'hash', 'base', 'memory', 'mechanism', 'enhance', 'class', 'discovery', 'fine', 'grain', 'comparison', 'past', 'test', 'sample', 'leverage', 'characteristic', 'unknown', 'class', 'approach', 'introduce', 'hash', 'representation', 'base', 'feature', 'scale', 'direction', 'utilize', 'locality', 'sensitive', 'hashing', 'lsh', 'efficient', 'grouping', 'similar', 'sample', 'enable', 'test', 'sample', 'to', 'be', 'easily', 'quickly', 'compare', 'relevant', 'past', 'instance', 'furthermore', 'design', 'collaborative', 'classification', 'strategy', 'combine', 'prototype', 'classifier', 'know', 'class', 'lsh', 'base', 'classifier', 'novel', 'one', 'to', 'enhance', 'reliability', 'incorporate', 'self', 'correction', 'mechanism', 'refine', 'memory', 'label', 'hash', 'base', 'neighbor', 'retrieval', 'ensure', 'more', 'stable', 'accurate', 'class', 'assignment', 'experimental', 'result', 'demonstrate', 'method', 'achieve', 'good', 'discovery', 'novel', 'category', 'maintain', 'performance', 'know', 'class', 'establish', 'new', 'paradigm', 'model', 'testing', 'code', 'be', 'available', 'https', 'url']","Fan Lyu, Tianle Liu, Zhang Zhang, Fuyuan Hu, Liang Wang",12/03/2025,Vision&Patrones
10.48550./arXiv.2503.10697,"['zero', 'shot', 'subject', 'centric', 'generation', 'creative', 'application', 'use', 'entropy', 'fusion']","['generative', 'model', 'be', 'widely', 'use', 'visual', 'content', 'creation', 'however', 'current', 'text', 'image', 'model', 'often', 'face', 'challenge', 'practical', 'application', 'such', 'textile', 'pattern', 'design', 'meme', 'generation', 'presence', 'unwanted', 'element', 'be', 'difficult', 'to', 'separate', 'exist', 'method', 'meanwhile', 'subject', 'reference', 'generation', 'have', 'emerge', 'key', 'research', 'trend', 'highlight', 'need', 'technique', 'can', 'produce', 'clean', 'high', 'quality', 'subject', 'image', 'effectively', 'remove', 'extraneous', 'component', 'to', 'address', 'challenge', 'introduce', 'framework', 'reliable', 'subject', 'centric', 'image', 'generation', 'work', 'propose', 'entropy', 'base', 'feature', 'weight', 'fusion', 'method', 'to', 'merge', 'informative', 'cross', 'attention', 'feature', 'obtain', 'sample', 'step', 'pretraine', 'text', 'image', 'model', 'flux', 'enable', 'precise', 'mask', 'prediction', 'subject', 'centric', 'generation', 'additionally', 'have', 'develop', 'agent', 'framework', 'base', 'large', 'language', 'model', 'llm', 'translate', 'user', 'casual', 'input', 'more', 'descriptive', 'prompt', 'lead', 'highly', 'detailed', 'image', 'generation', 'simultaneously', 'agent', 'extract', 'primary', 'element', 'prompt', 'to', 'guide', 'entropy', 'base', 'feature', 'fusion', 'ensure', 'focus', 'primary', 'element', 'generation', 'extraneous', 'component', 'experimental', 'result', 'user', 'study', 'demonstrate', 'method', 'generate', 'high', 'quality', 'subject', 'centric', 'image', 'outperform', 'exist', 'method', 'other', 'possible', 'pipeline', 'highlight', 'effectiveness', 'approach']","Kaifeng Zou, Xiaoyi Feng, Peng Wang, Tao Huang, Zizhou Huang, Zhang Haihang, Yuntao Zou, Dagang Li",12/03/2025,Vision&Patrones
10.48550./arXiv.2503.10696,"['neighbor', 'autoregressive', 'modeling', 'efficient', 'visual', 'generation']","['visual', 'autoregressive', 'model', 'typically', 'adhere', 'raster', 'order', 'next', 'token', 'prediction', 'paradigm', 'overlook', 'spatial', 'temporal', 'locality', 'inherent', 'visual', 'content', 'specifically', 'visual', 'token', 'exhibit', 'significantly', 'strong', 'correlation', 'spatially', 'temporally', 'adjacent', 'token', 'compare', 'be', 'distant', 'paper', 'propose', 'neighbor', 'autoregressive', 'modeling', 'nar', 'novel', 'paradigm', 'formulate', 'autoregressive', 'visual', 'generation', 'progressive', 'outpainte', 'procedure', 'follow', 'near', 'far', 'next', 'neighbor', 'prediction', 'mechanism', 'start', 'initial', 'token', 'remain', 'token', 'be', 'decode', 'ascend', 'order', 'manhattan', 'distance', 'initial', 'token', 'spatial', 'temporal', 'space', 'progressively', 'expand', 'boundary', 'decode', 'region', 'to', 'enable', 'parallel', 'prediction', 'multiple', 'adjacent', 'token', 'spatial', 'temporal', 'space', 'introduce', 'set', 'dimension', 'orient', 'decode', 'head', 'predict', 'next', 'token', 'mutually', 'orthogonal', 'dimension', 'inference', 'token', 'adjacent', 'decoded', 'token', 'be', 'process', 'parallel', 'substantially', 'reduce', 'model', 'forward', 'step', 'generation', 'experiment', 'demonstrate', 'nar', 'achieve', 'high', 'throughput', 'respectively', 'obtain', 'superior', 'fid', 'fvd', 'score', 'image', 'video', 'generation', 'task', 'compare', 'approach', 'evaluate', 'text', 'image', 'generation', 'benchmark', 'geneval', 'nar', 'parameter', 'outperform', 'use', 'merely', 'training', 'datum', 'code', 'be', 'available', 'https', 'url']","Yefei He, Yuanyu He, Shaoxuan He, Feng Chen, Hong Zhou, Kaipeng Zhang, Bohan Zhuang",12/03/2025,Vision&Patrones
10.48550./arXiv.2503.10693,"['knowledge', 'consultation', 'semi', 'supervised', 'semantic', 'segmentation']","['semi', 'supervised', 'semantic', 'segmentation', 'reduce', 'reliance', 'extensive', 'annotation', 'use', 'unlabeled', 'datum', 'state', 'art', 'model', 'to', 'improve', 'overall', 'performance', 'success', 'deep', 'co', 'training', 'method', 'underlie', 'mechanism', 'remain', 'underexplored', 'work', 'revisit', 'cross', 'pseudo', 'supervision', 'dual', 'heterogeneous', 'backbone', 'introduce', 'knowledge', 'consultation', 'segkc', 'to', 'far', 'enhance', 'segmentation', 'performance', 'propose', 'segkc', 'achieve', 'significant', 'improvement', 'pascal', 'cityscape', 'benchmark', 'miou', 'score', 'pascal', 'voc', 'full', 'split', 'partition', 'respectively', 'maintain', 'compact', 'model', 'architecture']","Thuan Than, Nhat-Anh Nguyen-Dang, Dung Nguyen, Salwa K. Al Khatib, Ahmed Elhagry, Hai Phan, Yihui He, Zhiqiang Shen, Marios Savvides, Dang Huynh",12/03/2025,Vision&Patrones
10.48550./arXiv.2503.10692,"['explore', 'good', 'way', 'uav', 'visual', 'localization', 'low', 'altitude', 'multi', 'view', 'observation', 'condition', 'benchmark']","['absolute', 'visual', 'localization', 'avl', 'enable', 'unmanned', 'aerial', 'vehicle', 'uav', 'to', 'determine', 'position', 'gnss', 'deny', 'environment', 'establish', 'geometric', 'relationship', 'uav', 'image', 'geo', 'tag', 'reference', 'map', 'many', 'previous', 'work', 'have', 'achieve', 'avl', 'image', 'retrieval', 'matching', 'technique', 'research', 'low', 'altitude', 'multi', 'view', 'scenario', 'still', 'remain', 'limited', 'low', 'altitude', 'multi', 'view', 'condition', 'present', 'great', 'challenge', 'extreme', 'viewpoint', 'change', 'to', 'explore', 'good', 'uav', 'avl', 'approach', 'such', 'condition', 'propose', 'benchmark', 'firstly', 'large', 'scale', 'low', 'altitude', 'multi', 'view', 'dataset', 'call', 'anyvisloc', 'be', 'construct', 'dataset', 'include', 'image', 'capture', 'multiple', 'scene', 'altitude', 'reference', 'map', 'contain', 'aerial', 'photogrammetry', 'map', 'historical', 'satellite', 'map', 'secondly', 'unified', 'framework', 'be', 'propose', 'to', 'integrate', 'state', 'art', 'avl', 'approach', 'comprehensively', 'test', 'performance', 'well', 'combine', 'method', 'be', 'choose', 'baseline', 'key', 'factor', 'influence', 'localization', 'accuracy', 'be', 'thoroughly', 'analyze', 'base', 'baseline', 'achieve', 'localization', 'accuracy', 'm', 'low', 'altitude', 'multi', 'view', 'condition', 'addition', 'novel', 'retrieval', 'metric', 'call', 'be', 'introduce', 'to', 'well', 'align', 'characteristic', 'uav', 'avl', 'task', 'overall', 'benchmark', 'reveal', 'challenge', 'low', 'altitude', 'multi', 'view', 'uav', 'avl', 'provide', 'valuable', 'guidance', 'future', 'research', 'dataset', 'code', 'be', 'available', 'https', 'url']","Yibin Ye, Xichao Teng, Shuo Chen, Zhang Li, Leqi Liu, Qifeng Yu, Tao Tan",12/03/2025,Vision&Patrones
10.48550./arXiv.2503.10691,"['reasoning', 'be', 'need', 'video', 'generalization', 'counterfactual', 'benchmark', 'sub', 'question', 'evaluation']","['counterfactual', 'reasoning', 'be', 'crucial', 'robust', 'video', 'understanding', 'remain', 'underexplored', 'exist', 'multimodal', 'benchmark', 'paper', 'introduce', 'multidimensional', 'multimodal', 'benchmark', 'systematically', 'evaluate', 'mllm', 'abstract', 'concrete', 'perception', 'cognition', 'dimension', 'prior', 'multimodal', 'benchmark', 'cover', 'decompose', 'complex', 'query', 'structured', 'sub', 'question', 'enable', 'fine', 'grain', 'reasoning', 'analysis', 'experiment', 'commercial', 'open', 'source', 'model', 'reveal', 'strong', 'correlation', 'sub', 'question', 'accuracy', 'counterfactual', 'reasoning', 'performance', 'highlight', 'role', 'structured', 'inference', 'video', 'understanding', 'furthermore', 'result', 'suggest', 'key', 'insight', 'enhance', 'reasoning', 'capability', 'model', 'be', 'essential', 'improve', 'robustness', 'video', 'understanding', 'cover', 'establish', 'new', 'standard', 'assess', 'mllm', 'logical', 'reasoning', 'ability', 'dynamic', 'environment']","Qiji Zhou, Yifan Gong, Guangsheng Bao, Hongjie Qiu, Jinqiang Li, Xiangrong Zhu, Huajian Zhang, Yue Zhang",12/03/2025,Vision&Patrones
10.48550./arXiv.2503.10687,"['context', 'guide', 'responsible', 'datum', 'augmentation', 'diffusion', 'model']","['generative', 'diffusion', 'model', 'offer', 'natural', 'choice', 'datum', 'augmentation', 'train', 'complex', 'vision', 'model', 'however', 'ensure', 'reliability', 'generative', 'content', 'augmentation', 'sample', 'remain', 'open', 'challenge', 'number', 'technique', 'utilize', 'generative', 'image', 'to', 'strengthen', 'model', 'training', 'remain', 'unclear', 'to', 'utilize', 'combination', 'natural', 'generative', 'image', 'rich', 'supervisory', 'signal', 'effective', 'model', 'induction', 'regard', 'propose', 'text', 'image', 'datum', 'augmentation', 'method', 'name', 'diffcore', 'mix', 'compute', 'set', 'generative', 'counterpart', 'training', 'sample', 'explicitly', 'constrain', 'diffusion', 'model', 'leverage', 'sample', 'base', 'context', 'negative', 'prompt', 'reliable', 'augmentation', 'sample', 'generation', 'to', 'preserve', 'key', 'semantic', 'axis', 'also', 'filter', 'undesired', 'generative', 'sample', 'augmentation', 'process', 'end', 'propose', 'hard', 'cosine', 'filtration', 'embed', 'space', 'clip', 'approach', 'systematically', 'mix', 'natural', 'generative', 'image', 'pixel', 'patch', 'level', 'extensively', 'evaluate', 'technique', 'tiny', 'cub', 'bird', 'stanford', 'car', 'caltech', 'dataset', 'demonstrate', 'notable', 'increase', 'performance', 'board', 'achieve', 'to', 'absolute', 'gain', 'accuracy', 'state', 'art', 'method', 'show', 'comparable', 'computational', 'overhead', 'code', 'be', 'publicly', 'available', 'https', 'url']","Khawar Islam, Naveed Akhtar",12/03/2025,Vision&Patrones
10.48550./arXiv.2503.10686,"['maskattn', 'unet', 'mask', 'attention', 'drive', 'framework', 'universal', 'low', 'resolution', 'image', 'segmentation']","['low', 'resolution', 'image', 'segmentation', 'be', 'crucial', 'real', 'world', 'application', 'such', 'robotic', 'augment', 'reality', 'large', 'scale', 'scene', 'understanding', 'high', 'resolution', 'datum', 'be', 'often', 'unavailable', 'computational', 'constraint', 'to', 'address', 'challenge', 'propose', 'maskattn', 'unet', 'novel', 'segmentation', 'framework', 'enhance', 'traditional', 'u', 'net', 'architecture', 'mask', 'attention', 'mechanism', 'model', 'selectively', 'emphasize', 'important', 'region', 'suppress', 'irrelevant', 'background', 'thereby', 'improve', 'segmentation', 'accuracy', 'cluttered', 'complex', 'scene', 'conventional', 'u', 'net', 'variant', 'maskattn', 'unet', 'effectively', 'balance', 'local', 'feature', 'extraction', 'broad', 'contextual', 'awareness', 'make', 'particularly', 'well', 'suited', 'low', 'resolution', 'input', 'evaluate', 'approach', 'three', 'benchmark', 'dataset', 'input', 'image', 'rescale', 'demonstrate', 'competitive', 'performance', 'semantic', 'instance', 'panoptic', 'segmentation', 'task', 'result', 'show', 'maskattn', 'unet', 'achieve', 'accuracy', 'comparable', 'state', 'art', 'method', 'significantly', 'low', 'computational', 'cost', 'transformer', 'base', 'model', 'make', 'efficient', 'scalable', 'solution', 'low', 'resolution', 'segmentation', 'resource', 'constrain', 'scenario']","Anzhe Cheng, Chenzhong Yin, Yu Chang, Heng Ping, Shixuan Li, Shahin Nazarian, Paul Bogdan",11/03/2025,Vision&Patrones
10.48550./arXiv.2503.10685,"['vfm', 'improve', 'network', 'architecture', 'datum', 'strategy', 'unsupervised', 'domain', 'adaptive', 'semantic', 'segmentation']","['unsupervised', 'domain', 'adaptation', 'uda', 'have', 'show', 'remarkably', 'strong', 'generalization', 'label', 'source', 'domain', 'unlabeled', 'target', 'domain', 'require', 'relatively', 'little', 'datum', 'same', 'time', 'large', 'scale', 'pretraining', 'label', 'so', 'call', 'vision', 'foundation', 'model', 'vfms', 'have', 'also', 'significantly', 'improve', 'downstream', 'generalization', 'motivate', 'to', 'research', 'uda', 'can', 'well', 'utilize', 'benefit', 'vfms', 'early', 'work', 'vfm', 'uda', 'show', 'state', 'art', 'sota', 'result', 'can', 'be', 'obtain', 'replace', 'non', 'vfm', 'vfm', 'encoder', 'sota', 'uda', 'method', 'work', 'take', 'one', 'step', 'far', 'improve', 'uda', 'architecture', 'data', 'strategy', 'observe', 'vfm', 'uda', 'current', 'sota', 'uda', 'method', 'do', 'not', 'use', 'multi', 'scale', 'inductive', 'bias', 'feature', 'distillation', 'loss', 'be', 'know', 'can', 'improve', 'generalization', 'address', 'limitation', 'vfm', 'obtain', 'sota', 'generalization', 'standard', 'uda', 'benchmark', 'miou', 'inspire', 'work', 'vfm', 'fine', 'tuning', 'such', 'rein', 'also', 'explore', 'benefit', 'add', 'more', 'easy', 'to', 'generate', 'synthetic', 'source', 'datum', 'easy', 'to', 'obtain', 'unlabeled', 'target', 'datum', 'realize', 'miou', 'current', 'sota', 'improvement', 'vfm', 'be', 'most', 'significant', 'small', 'model', 'however', 'show', 'large', 'model', 'obtain', 'generalization', 'be', 'only', 'miou', 'fully', 'supervise', 'learning', 'target', 'label', 'base', 'strong', 'result', 'provide', 'essential', 'insight', 'to', 'help', 'researcher', 'practitioner', 'advance', 'uda']","Brunó B. Englert, Gijs Dubbelman",11/03/2025,Vision&Patrones
10.48550./arXiv.2503.10684,"['open', 'world', 'skill', 'discovery', 'unsegmented', 'demonstration']","['learn', 'skill', 'open', 'world', 'environment', 'be', 'essential', 'develop', 'agent', 'capable', 'handle', 'variety', 'task', 'combine', 'basic', 'skill', 'online', 'demonstration', 'video', 'be', 'typically', 'long', 'unsegmented', 'make', 'difficult', 'to', 'segment', 'label', 'skill', 'identifier', 'exist', 'method', 'rely', 'sequence', 'sampling', 'human', 'labeling', 'have', 'develop', 'self', 'supervise', 'learning', 'base', 'approach', 'to', 'segment', 'long', 'video', 'series', 'semantic', 'aware', 'skill', 'consistent', 'segment', 'draw', 'inspiration', 'human', 'cognitive', 'event', 'segmentation', 'theory', 'introduce', 'skill', 'boundary', 'detection', 'sbd', 'annotation', 'free', 'temporal', 'video', 'segmentation', 'algorithm', 'sbd', 'detect', 'skill', 'boundary', 'video', 'leverage', 'prediction', 'error', 'pretraine', 'unconditional', 'action', 'prediction', 'model', 'approach', 'be', 'base', 'assumption', 'significant', 'increase', 'prediction', 'error', 'indicate', 'shift', 'skill', 'be', 'execute', 'evaluate', 'method', 'minecraft', 'rich', 'open', 'world', 'simulator', 'extensive', 'gameplay', 'video', 'available', 'online', 'sbd', 'generate', 'segment', 'improve', 'average', 'performance', 'condition', 'policy', 'short', 'term', 'atomic', 'skill', 'task', 'correspond', 'hierarchical', 'agent', 'long', 'horizon', 'task', 'method', 'can', 'leverage', 'diverse', 'youtube', 'video', 'to', 'train', 'instruction', 'follow', 'agent', 'project', 'page', 'can', 'be', 'find', 'https', 'url']","Jingwen Deng, Zihao Wang, Shaofei Cai, Anji Liu, Yitao Liang",11/03/2025,Vision&Patrones
10.48550./arXiv.2503.10678,"['vrmdiff', 'text', 'guide', 'video', 'refer', 'mat', 'generation', 'diffusion']","['propose', 'new', 'task', 'video', 'refer', 'matting', 'obtain', 'alpha', 'matte', 'specified', 'instance', 'inputte', 'refer', 'caption', 'treat', 'dense', 'prediction', 'task', 'mat', 'video', 'generation', 'leverage', 'text', 'video', 'alignment', 'prior', 'video', 'diffusion', 'model', 'to', 'generate', 'alpha', 'matte', 'be', 'temporally', 'coherent', 'closely', 'related', 'corresponding', 'semantic', 'instance', 'moreover', 'propose', 'new', 'latent', 'constructive', 'loss', 'to', 'far', 'distinguish', 'different', 'instance', 'enable', 'more', 'controllable', 'interactive', 'matting', 'additionally', 'introduce', 'large', 'scale', 'video', 'refer', 'mat', 'dataset', 'video', 'good', 'knowledge', 'be', 'first', 'dataset', 'concurrently', 'contain', 'caption', 'video', 'instance', 'level', 'alpha', 'matte', 'extensive', 'experiment', 'demonstrate', 'effectiveness', 'method', 'dataset', 'code', 'be', 'available', 'https', 'url']","Lehan Yang, Jincen Song, Tianlong Wang, Daiqing Qi, Weili Shi, Yuheng Liu, Sheng Li",11/03/2025,Vision&Patrones
10.48550./arXiv.2503.10665,"['small', 'vision', 'language', 'model', 'survey', 'compact', 'architecture', 'technique']","['emergence', 'small', 'vision', 'language', 'model', 'svlm', 'mark', 'critical', 'advancement', 'multimodal', 'ai', 'enable', 'efficient', 'processing', 'visual', 'textual', 'datum', 'resource', 'constrain', 'environment', 'survey', 'offer', 'comprehensive', 'exploration', 'svlm', 'development', 'present', 'taxonomy', 'architecture', 'transformer', 'base', 'mamba', 'base', 'hybrid', 'highlight', 'innovation', 'compact', 'design', 'computational', 'efficiency', 'technique', 'such', 'knowledge', 'distillation', 'lightweight', 'attention', 'mechanism', 'modality', 'pre', 'fusion', 'be', 'discuss', 'enabler', 'high', 'performance', 'reduced', 'resource', 'requirement', 'depth', 'analysis', 'model', 'tinygpt', 'v', 'vl', 'mamba', 'identify', 'trade', 'off', 'accuracy', 'efficiency', 'scalability', 'persistent', 'challenge', 'include', 'datum', 'bias', 'generalization', 'complex', 'task', 'be', 'critically', 'examine', 'propose', 'pathway', 'address', 'consolidate', 'advancement', 'svlm', 'work', 'underscore', 'transformative', 'potential', 'accessible', 'ai', 'set', 'foundation', 'future', 'research', 'efficient', 'multimodal', 'system']","Nitesh Patnaik, Navdeep Nayak, Himani Bansal Agrawal, Moinak Chinmoy Khamaru, Gourav Bal, Saishree Smaranika Panda, Rishi Raj, Vishal Meena, Kartheek Vadlamani",09/03/2025,Vision&Patrones
10.48550./arXiv.2503.10661,"['cetad', 'certify', 'toxicity', 'aware', 'distance', 'vision', 'language', 'model']","['recent', 'advance', 'large', 'vision', 'language', 'model', 'vlm', 'have', 'demonstrate', 'remarkable', 'success', 'wide', 'range', 'visual', 'understanding', 'task', 'however', 'robustness', 'model', 'jailbreak', 'attack', 'remain', 'open', 'challenge', 'work', 'propose', 'universal', 'certify', 'defence', 'framework', 'to', 'safeguard', 'vlm', 'rigorously', 'potential', 'visual', 'jailbreak', 'attack', 'first', 'propose', 'novel', 'distance', 'metric', 'to', 'quantify', 'semantic', 'discrepancy', 'malicious', 'intended', 'response', 'capture', 'subtle', 'difference', 'often', 'overlook', 'conventional', 'cosine', 'similarity', 'base', 'measure', 'then', 'devise', 'regress', 'certification', 'approach', 'employs', 'randomize', 'smoothing', 'to', 'provide', 'formal', 'robustness', 'guarantee', 'adversarial', 'structural', 'perturbation', 'even', 'black', 'box', 'setting', 'complement', 'feature', 'space', 'defence', 'introduce', 'noise', 'distribution', 'gaussian', 'laplacian', 'latent', 'embedding', 'to', 'safeguard', 'pixel', 'level', 'structure', 'level', 'perturbation', 'result', 'highlight', 'potential', 'formally', 'ground', 'integrate', 'strategy', 'build', 'more', 'resilient', 'trustworthy', 'vlm']","Xiangyu Yin, Jiaxu Liu, Zhen Chen, Jinwei Hu, Yi Dong, Xiaowei Huang, Wenjie Ruan",08/03/2025,Vision&Patrones
10.48550./arXiv.2503.10660,"['text', 'generation', 'use', 'jensen', 'shannon', 'score', 'distillation']","['score', 'distillation', 'sampling', 'be', 'effective', 'technique', 'to', 'generate', 'model', 'text', 'prompt', 'utilize', 'pre', 'train', 'large', 'scale', 'text', 'image', 'diffusion', 'model', 'guidance', 'however', 'produce', 'asset', 'tend', 'to', 'be', 'saturating', 'smoothing', 'limited', 'diversity', 'issue', 'be', 'result', 'reverse', 'kullback', 'leibler', 'kl', 'divergence', 'objective', 'make', 'optimization', 'unstable', 'result', 'mode', 'seek', 'behavior', 'paper', 'derive', 'bounded', 'score', 'distillation', 'objective', 'base', 'jensen', 'shannon', 'divergence', 'jsd', 'stabilize', 'optimization', 'process', 'produce', 'high', 'quality', 'generation', 'jsd', 'can', 'match', 'well', 'generated', 'target', 'distribution', 'therefore', 'mitigate', 'mode', 'seeking', 'provide', 'practical', 'implementation', 'jsd', 'utilize', 'theory', 'generative', 'adversarial', 'network', 'to', 'define', 'approximate', 'objective', 'function', 'generator', 'assume', 'discriminator', 'be', 'well', 'train', 'assume', 'discriminator', 'follow', 'log', 'odd', 'classifier', 'propose', 'minority', 'sample', 'algorithm', 'to', 'estimate', 'gradient', 'propose', 'objective', 'provide', 'practical', 'implementation', 'jsd', 'conduct', 'theoretical', 'empirical', 'study', 'to', 'validate', 'method', 'experimental', 'result', 'demonstrate', 'method', 'can', 'produce', 'high', 'quality', 'diversified', 'asset']","Khoi Do, Binh-Son Hua",08/03/2025,Vision&Patrones
